text,label
"TÜBİTAK, nüfus artışı hakkında önemli açıklamalarda bulundu ve duyurdu.",0
FLAŞ! Gizli kaynaklar tarafından paylaşılan videoda herkesten saklanan gerçek görüldü!,1
"Meteoroloji, yeni ayet paylaşımı hakkında önemli açıklamalarda bulundu ve belirtildi.",0
GERÇEK ORTAYA ÇIKTI! Şok iddia tarafından paylaşılan videoda aslında gizlenen yalanlar infial yarattı!,1
"MEB, yeni ayet paylaşımı hakkında önemli açıklamalarda bulundu ve belirtildi.",0
GERÇEK ORTAYA ÇIKTI! Sosyal medya tarafından paylaşılan videoda bedava para infial yarattı!,1
"Kenan Yıldız, sınav takvimi hakkında önemli açıklamalarda bulundu ve vurguladı.",0
ACİL YAYALIM! Şok iddia tarafından paylaşılan videoda herkesten saklanan gerçek ortaya atıldı!,1
"TÜBİTAK, ekonomi paketi hakkında önemli açıklamalarda bulundu ve vurguladı.",0
KİMSE BİLMİYOR! Sosyal medya tarafından paylaşılan videoda yasaklanan görüntüler şok etti!,1
"Kenan Yıldız, yeni ayet paylaşımı hakkında önemli açıklamalarda bulundu ve açıkladı.",0
KİMSE BİLMİYOR! Şok iddia tarafından paylaşılan videoda herkesten saklanan gerçek infial yarattı!,1
"Cumhurbaşkanı Erdoğan, nüfus artışı hakkında önemli açıklamalarda bulundu ve vurguladı.",0
FLAŞ! Sosyal medya tarafından paylaşılan videoda bedava para görüldü!,1
"Meteoroloji, bilimsel araştırma hakkında önemli açıklamalarda bulundu ve açıkladı.",0
KİMSE BİLMİYOR! Bazı kullanıcılar tarafından paylaşılan videoda yasaklanan görüntüler infial yarattı!,1
"Kenan Yıldız, bilimsel araştırma hakkında önemli açıklamalarda bulundu ve onaylandı.",0
KİMSE BİLMİYOR! WhatsApp grupları tarafından paylaşılan videoda bedava para ortaya atıldı!,1
"Bakanlık, yeni ayet paylaşımı hakkında önemli açıklamalarda bulundu ve vurguladı.",0
ŞOK! WhatsApp grupları tarafından paylaşılan videoda bedava para görüldü!,1
"Cumhurbaşkanı Erdoğan, ekonomi paketi hakkında önemli açıklamalarda bulundu ve resmiyet kazandı.",0
ACİL YAYALIM! Bazı kullanıcılar tarafından paylaşılan videoda yasaklanan görüntüler infial yarattı!,1
"Kenan Yıldız, yeni ayet paylaşımı hakkında önemli açıklamalarda bulundu ve belirtildi.",0
ŞOK! Sosyal medya tarafından paylaşılan videoda aslında gizlenen yalanlar infial yarattı!,1
"Meteoroloji, maç sonucu hakkında önemli açıklamalarda bulundu ve onaylandı.",0
GERÇEK ORTAYA ÇIKTI! Gizli kaynaklar tarafından paylaşılan videoda yasaklanan görüntüler infial yarattı!,1
"MEB, yeni ayet paylaşımı hakkında önemli açıklamalarda bulundu ve vurguladı.",0
ŞOK! Gizli kaynaklar tarafından paylaşılan videoda herkesten saklanan gerçek infial yarattı!,1
"TÜBİTAK, ekonomi paketi hakkında önemli açıklamalarda bulundu ve açıkladı.",0
ŞOK! Gizli kaynaklar tarafından paylaşılan videoda herkesten saklanan gerçek şok etti!,1
"TÜBİTAK, nüfus artışı hakkında önemli açıklamalarda bulundu ve onaylandı.",0
ACİL YAYALIM! Gizli kaynaklar tarafından paylaşılan videoda herkesten saklanan gerçek şok etti!,1
"Bakanlık, nüfus artışı hakkında önemli açıklamalarda bulundu ve onaylandı.",0
GERÇEK ORTAYA ÇIKTI! Sosyal medya tarafından paylaşılan videoda bedava para iddia edildi!,1
"Kenan Yıldız, ekonomi paketi hakkında önemli açıklamalarda bulundu ve vurguladı.",0
GERÇEK ORTAYA ÇIKTI! WhatsApp grupları tarafından paylaşılan videoda bedava para iddia edildi!,1
"Bakanlık, sınav takvimi hakkında önemli açıklamalarda bulundu ve onaylandı.",0
GERÇEK ORTAYA ÇIKTI! Şok iddia tarafından paylaşılan videoda aslında gizlenen yalanlar görüldü!,1
"Kenan Yıldız, bilimsel araştırma hakkında önemli açıklamalarda bulundu ve onaylandı.",0
ACİL YAYALIM! Şok iddia tarafından paylaşılan videoda yasaklanan görüntüler iddia edildi!,1
"Meteoroloji, bilimsel araştırma hakkında önemli açıklamalarda bulundu ve onaylandı.",0
GERÇEK ORTAYA ÇIKTI! Sosyal medya tarafından paylaşılan videoda herkesten saklanan gerçek infial yarattı!,1
"Meteoroloji, maç sonucu hakkında önemli açıklamalarda bulundu ve resmiyet kazandı.",0
ŞOK! Gizli kaynaklar tarafından paylaşılan videoda aslında gizlenen yalanlar şok etti!,1
"Milli Takım, sınav takvimi hakkında önemli açıklamalarda bulundu ve duyurdu.",0
ŞOK! WhatsApp grupları tarafından paylaşılan videoda aslında gizlenen yalanlar görüldü!,1
"Meteoroloji, nüfus artışı hakkında önemli açıklamalarda bulundu ve duyurdu.",0
ŞOK! Gizli kaynaklar tarafından paylaşılan videoda herkesten saklanan gerçek şok etti!,1
"MEB, maç sonucu hakkında önemli açıklamalarda bulundu ve duyurdu.",0
ACİL YAYALIM! Gizli kaynaklar tarafından paylaşılan videoda bedava para görüldü!,1
"Cumhurbaşkanı Erdoğan, ekonomi paketi hakkında önemli açıklamalarda bulundu ve onaylandı.",0
FLAŞ! Şok iddia tarafından paylaşılan videoda bedava para ortaya atıldı!,1
"TÜBİTAK, bilimsel araştırma hakkında önemli açıklamalarda bulundu ve duyurdu.",0
FLAŞ! Sosyal medya tarafından paylaşılan videoda yasaklanan görüntüler şok etti!,1
"MEB, yeni ayet paylaşımı hakkında önemli açıklamalarda bulundu ve açıkladı.",0
GERÇEK ORTAYA ÇIKTI! WhatsApp grupları tarafından paylaşılan videoda aslında gizlenen yalanlar şok etti!,1
"Cumhurbaşkanı Erdoğan, ekonomi paketi hakkında önemli açıklamalarda bulundu ve duyurdu.",0
GERÇEK ORTAYA ÇIKTI! Bazı kullanıcılar tarafından paylaşılan videoda yasaklanan görüntüler ortaya atıldı!,1
"Meteoroloji, maç sonucu hakkında önemli açıklamalarda bulundu ve onaylandı.",0
GERÇEK ORTAYA ÇIKTI! Şok iddia tarafından paylaşılan videoda yasaklanan görüntüler infial yarattı!,1
"Milli Takım, sınav takvimi hakkında önemli açıklamalarda bulundu ve vurguladı.",0
KİMSE BİLMİYOR! Gizli kaynaklar tarafından paylaşılan videoda aslında gizlenen yalanlar görüldü!,1
"TÜBİTAK, yeni ayet paylaşımı hakkında önemli açıklamalarda bulundu ve duyurdu.",0
ŞOK! Şok iddia tarafından paylaşılan videoda yasaklanan görüntüler iddia edildi!,1
"Bakanlık, yeni ayet paylaşımı hakkında önemli açıklamalarda bulundu ve onaylandı.",0
GERÇEK ORTAYA ÇIKTI! Şok iddia tarafından paylaşılan videoda aslında gizlenen yalanlar infial yarattı!,1
"Meteoroloji, maç sonucu hakkında önemli açıklamalarda bulundu ve resmiyet kazandı.",0
FLAŞ! Gizli kaynaklar tarafından paylaşılan videoda aslında gizlenen yalanlar şok etti!,1
"TÜBİTAK, sınav takvimi hakkında önemli açıklamalarda bulundu ve vurguladı.",0
FLAŞ! WhatsApp grupları tarafından paylaşılan videoda bedava para şok etti!,1
"Milli Takım, ekonomi paketi hakkında önemli açıklamalarda bulundu ve belirtildi.",0
KİMSE BİLMİYOR! Şok iddia tarafından paylaşılan videoda yasaklanan görüntüler görüldü!,1
"Kenan Yıldız, maç sonucu hakkında önemli açıklamalarda bulundu ve açıkladı.",0
ŞOK! Sosyal medya tarafından paylaşılan videoda bedava para infial yarattı!,1
"TÜBİTAK, bilimsel araştırma hakkında önemli açıklamalarda bulundu ve duyurdu.",0
ACİL YAYALIM! Gizli kaynaklar tarafından paylaşılan videoda bedava para ortaya atıldı!,1
"Bakanlık, maç sonucu hakkında önemli açıklamalarda bulundu ve belirtildi.",0
KİMSE BİLMİYOR! WhatsApp grupları tarafından paylaşılan videoda aslında gizlenen yalanlar iddia edildi!,1
"MEB, maç sonucu hakkında önemli açıklamalarda bulundu ve açıkladı.",0
FLAŞ! Şok iddia tarafından paylaşılan videoda yasaklanan görüntüler infial yarattı!,1
"Bakanlık, maç sonucu hakkında önemli açıklamalarda bulundu ve belirtildi.",0
GERÇEK ORTAYA ÇIKTI! Şok iddia tarafından paylaşılan videoda herkesten saklanan gerçek şok etti!,1
"MEB, yeni ayet paylaşımı hakkında önemli açıklamalarda bulundu ve duyurdu.",0
ŞOK! Şok iddia tarafından paylaşılan videoda bedava para şok etti!,1
"Milli Takım, yeni ayet paylaşımı hakkında önemli açıklamalarda bulundu ve resmiyet kazandı.",0
ŞOK! Bazı kullanıcılar tarafından paylaşılan videoda herkesten saklanan gerçek görüldü!,1
"Meteoroloji, ekonomi paketi hakkında önemli açıklamalarda bulundu ve vurguladı.",0
ACİL YAYALIM! Sosyal medya tarafından paylaşılan videoda herkesten saklanan gerçek görüldü!,1
"Cumhurbaşkanı Erdoğan, nüfus artışı hakkında önemli açıklamalarda bulundu ve belirtildi.",0
ACİL YAYALIM! Sosyal medya tarafından paylaşılan videoda aslında gizlenen yalanlar infial yarattı!,1
"Milli Takım, yeni ayet paylaşımı hakkında önemli açıklamalarda bulundu ve resmiyet kazandı.",0
ACİL YAYALIM! Bazı kullanıcılar tarafından paylaşılan videoda herkesten saklanan gerçek görüldü!,1
"MEB, bilimsel araştırma hakkında önemli açıklamalarda bulundu ve resmiyet kazandı.",0
GERÇEK ORTAYA ÇIKTI! Gizli kaynaklar tarafından paylaşılan videoda herkesten saklanan gerçek ortaya atıldı!,1
"Kenan Yıldız, sınav takvimi hakkında önemli açıklamalarda bulundu ve onaylandı.",0
KİMSE BİLMİYOR! Şok iddia tarafından paylaşılan videoda aslında gizlenen yalanlar ortaya atıldı!,1
"TÜBİTAK, ekonomi paketi hakkında önemli açıklamalarda bulundu ve resmiyet kazandı.",0
KİMSE BİLMİYOR! Sosyal medya tarafından paylaşılan videoda aslında gizlenen yalanlar görüldü!,1
"TÜBİTAK, ekonomi paketi hakkında önemli açıklamalarda bulundu ve onaylandı.",0
KİMSE BİLMİYOR! Bazı kullanıcılar tarafından paylaşılan videoda yasaklanan görüntüler iddia edildi!,1
"Bakanlık, sınav takvimi hakkında önemli açıklamalarda bulundu ve onaylandı.",0
ACİL YAYALIM! Bazı kullanıcılar tarafından paylaşılan videoda aslında gizlenen yalanlar iddia edildi!,1
"Kenan Yıldız, ekonomi paketi hakkında önemli açıklamalarda bulundu ve onaylandı.",0
GERÇEK ORTAYA ÇIKTI! Bazı kullanıcılar tarafından paylaşılan videoda bedava para ortaya atıldı!,1
"TÜBİTAK, yeni ayet paylaşımı hakkında önemli açıklamalarda bulundu ve belirtildi.",0
KİMSE BİLMİYOR! Sosyal medya tarafından paylaşılan videoda yasaklanan görüntüler infial yarattı!,1
"Bakanlık, maç sonucu hakkında önemli açıklamalarda bulundu ve belirtildi.",0
FLAŞ! Bazı kullanıcılar tarafından paylaşılan videoda aslında gizlenen yalanlar şok etti!,1
"Bakanlık, maç sonucu hakkında önemli açıklamalarda bulundu ve resmiyet kazandı.",0
GERÇEK ORTAYA ÇIKTI! WhatsApp grupları tarafından paylaşılan videoda yasaklanan görüntüler iddia edildi!,1
"Cumhurbaşkanı Erdoğan, nüfus artışı hakkında önemli açıklamalarda bulundu ve duyurdu.",0
ACİL YAYALIM! Gizli kaynaklar tarafından paylaşılan videoda bedava para infial yarattı!,1
"Bakanlık, yeni ayet paylaşımı hakkında önemli açıklamalarda bulundu ve resmiyet kazandı.",0
GERÇEK ORTAYA ÇIKTI! Bazı kullanıcılar tarafından paylaşılan videoda herkesten saklanan gerçek ortaya atıldı!,1
"Cumhurbaşkanı Erdoğan, nüfus artışı hakkında önemli açıklamalarda bulundu ve duyurdu.",0
KİMSE BİLMİYOR! Şok iddia tarafından paylaşılan videoda aslında gizlenen yalanlar görüldü!,1
"Kenan Yıldız, maç sonucu hakkında önemli açıklamalarda bulundu ve açıkladı.",0
GERÇEK ORTAYA ÇIKTI! Gizli kaynaklar tarafından paylaşılan videoda herkesten saklanan gerçek şok etti!,1
"Cumhurbaşkanı Erdoğan, sınav takvimi hakkında önemli açıklamalarda bulundu ve vurguladı.",0
ŞOK! WhatsApp grupları tarafından paylaşılan videoda aslında gizlenen yalanlar infial yarattı!,1
"Meteoroloji, bilimsel araştırma hakkında önemli açıklamalarda bulundu ve belirtildi.",0
GERÇEK ORTAYA ÇIKTI! WhatsApp grupları tarafından paylaşılan videoda yasaklanan görüntüler ortaya atıldı!,1
"Milli Takım, ekonomi paketi hakkında önemli açıklamalarda bulundu ve onaylandı.",0
FLAŞ! Gizli kaynaklar tarafından paylaşılan videoda herkesten saklanan gerçek şok etti!,1
"Kenan Yıldız, maç sonucu hakkında önemli açıklamalarda bulundu ve açıkladı.",0
FLAŞ! Gizli kaynaklar tarafından paylaşılan videoda bedava para ortaya atıldı!,1
"Milli Takım, sınav takvimi hakkında önemli açıklamalarda bulundu ve resmiyet kazandı.",0
FLAŞ! Şok iddia tarafından paylaşılan videoda herkesten saklanan gerçek görüldü!,1
"Kenan Yıldız, maç sonucu hakkında önemli açıklamalarda bulundu ve açıkladı.",0
FLAŞ! Gizli kaynaklar tarafından paylaşılan videoda yasaklanan görüntüler şok etti!,1
"TÜBİTAK, bilimsel araştırma hakkında önemli açıklamalarda bulundu ve onaylandı.",0
ACİL YAYALIM! Bazı kullanıcılar tarafından paylaşılan videoda herkesten saklanan gerçek infial yarattı!,1
"Bakanlık, nüfus artışı hakkında önemli açıklamalarda bulundu ve onaylandı.",0
GERÇEK ORTAYA ÇIKTI! Şok iddia tarafından paylaşılan videoda herkesten saklanan gerçek iddia edildi!,1
"Cumhurbaşkanı Erdoğan, ekonomi paketi hakkında önemli açıklamalarda bulundu ve açıkladı.",0
GERÇEK ORTAYA ÇIKTI! Sosyal medya tarafından paylaşılan videoda bedava para infial yarattı!,1
"Cumhurbaşkanı Erdoğan, bilimsel araştırma hakkında önemli açıklamalarda bulundu ve duyurdu.",0
FLAŞ! Gizli kaynaklar tarafından paylaşılan videoda yasaklanan görüntüler iddia edildi!,1
"Bakanlık, yeni ayet paylaşımı hakkında önemli açıklamalarda bulundu ve onaylandı.",0
GERÇEK ORTAYA ÇIKTI! Gizli kaynaklar tarafından paylaşılan videoda herkesten saklanan gerçek şok etti!,1
"Milli Takım, maç sonucu hakkında önemli açıklamalarda bulundu ve vurguladı.",0
GERÇEK ORTAYA ÇIKTI! Şok iddia tarafından paylaşılan videoda herkesten saklanan gerçek görüldü!,1
"Bakanlık, maç sonucu hakkında önemli açıklamalarda bulundu ve duyurdu.",0
ACİL YAYALIM! Şok iddia tarafından paylaşılan videoda bedava para görüldü!,1
"Bakanlık, sınav takvimi hakkında önemli açıklamalarda bulundu ve açıkladı.",0
GERÇEK ORTAYA ÇIKTI! Gizli kaynaklar tarafından paylaşılan videoda herkesten saklanan gerçek ortaya atıldı!,1
"Cumhurbaşkanı Erdoğan, maç sonucu hakkında önemli açıklamalarda bulundu ve vurguladı.",0
GERÇEK ORTAYA ÇIKTI! Sosyal medya tarafından paylaşılan videoda yasaklanan görüntüler ortaya atıldı!,1
"TÜBİTAK, sınav takvimi hakkında önemli açıklamalarda bulundu ve onaylandı.",0
KİMSE BİLMİYOR! Bazı kullanıcılar tarafından paylaşılan videoda bedava para ortaya atıldı!,1
"Kenan Yıldız, yeni ayet paylaşımı hakkında önemli açıklamalarda bulundu ve vurguladı.",0
GERÇEK ORTAYA ÇIKTI! Bazı kullanıcılar tarafından paylaşılan videoda aslında gizlenen yalanlar iddia edildi!,1
"Cumhurbaşkanı Erdoğan, bilimsel araştırma hakkında önemli açıklamalarda bulundu ve onaylandı.",0
ACİL YAYALIM! Şok iddia tarafından paylaşılan videoda aslında gizlenen yalanlar şok etti!,1
"TÜBİTAK, bilimsel araştırma hakkında önemli açıklamalarda bulundu ve onaylandı.",0
GERÇEK ORTAYA ÇIKTI! Gizli kaynaklar tarafından paylaşılan videoda aslında gizlenen yalanlar görüldü!,1
"Milli Takım, nüfus artışı hakkında önemli açıklamalarda bulundu ve vurguladı.",0
GERÇEK ORTAYA ÇIKTI! Bazı kullanıcılar tarafından paylaşılan videoda yasaklanan görüntüler iddia edildi!,1
"Meteoroloji, yeni ayet paylaşımı hakkında önemli açıklamalarda bulundu ve açıkladı.",0
GERÇEK ORTAYA ÇIKTI! WhatsApp grupları tarafından paylaşılan videoda yasaklanan görüntüler şok etti!,1
"Kenan Yıldız, sınav takvimi hakkında önemli açıklamalarda bulundu ve duyurdu.",0
GERÇEK ORTAYA ÇIKTI! Sosyal medya tarafından paylaşılan videoda bedava para görüldü!,1
"TÜBİTAK, yeni ayet paylaşımı hakkında önemli açıklamalarda bulundu ve belirtildi.",0
ACİL YAYALIM! Sosyal medya tarafından paylaşılan videoda yasaklanan görüntüler ortaya atıldı!,1
"Milli Takım, bilimsel araştırma hakkında önemli açıklamalarda bulundu ve onaylandı.",0
ACİL YAYALIM! Sosyal medya tarafından paylaşılan videoda yasaklanan görüntüler infial yarattı!,1
"Bakanlık, nüfus artışı hakkında önemli açıklamalarda bulundu ve vurguladı.",0
KİMSE BİLMİYOR! Şok iddia tarafından paylaşılan videoda yasaklanan görüntüler görüldü!,1
"Cumhurbaşkanı Erdoğan, bilimsel araştırma hakkında önemli açıklamalarda bulundu ve açıkladı.",0
ACİL YAYALIM! Bazı kullanıcılar tarafından paylaşılan videoda bedava para iddia edildi!,1
"Meteoroloji, bilimsel araştırma hakkında önemli açıklamalarda bulundu ve onaylandı.",0
KİMSE BİLMİYOR! Sosyal medya tarafından paylaşılan videoda yasaklanan görüntüler infial yarattı!,1
"TÜBİTAK, sınav takvimi hakkında önemli açıklamalarda bulundu ve resmiyet kazandı.",0
FLAŞ! Gizli kaynaklar tarafından paylaşılan videoda aslında gizlenen yalanlar infial yarattı!,1
"MEB, bilimsel araştırma hakkında önemli açıklamalarda bulundu ve duyurdu.",0
GERÇEK ORTAYA ÇIKTI! Sosyal medya tarafından paylaşılan videoda yasaklanan görüntüler görüldü!,1
"Kenan Yıldız, nüfus artışı hakkında önemli açıklamalarda bulundu ve açıkladı.",0
ŞOK! Gizli kaynaklar tarafından paylaşılan videoda aslında gizlenen yalanlar görüldü!,1
"MEB, maç sonucu hakkında önemli açıklamalarda bulundu ve belirtildi.",0
